"time","x","y","der(x)","der(y)","s",
15.15999999999989,-0.853370785578311,0.5209750370590448,-0.5209750370590448,-0.853370785578311,0,
15.17999999999989,-0.8636189262438999,0.5038045225820496,-0.5038045225820496,-0.8636189262438999,0,
15.19999999999989,-0.8735216058176097,0.4864325031673469,-0.4864325031673469,-0.8735216058176097,0,
15.21999999999989,-0.8830748712614858,0.4688659154728702,-0.4688659154728702,-0.8830748712614858,0,
15.23999999999989,-0.8922749131945746,0.4511117694308495,-0.4511117694308495,-0.8922749131945746,0,
15.25999999999989,-0.9011180681596798,0.4331771450581504,-0.4331771450581504,-0.9011180681596798,0,
15.27999999999989,-0.9096008208901185,0.41506918926661,-0.41506918926661,-0.9096008208901185,0,
15.29999999999989,-0.9177198065764767,0.3967951126733745,-0.3967951126733745,-0.9177198065764767,0,
15.31999999999989,-0.9254717320979507,0.3783622688262661,-0.3783622688262661,-0.9254717320979507,0,
15.33999999999989,-0.9328534160468647,0.3597781126135398,-0.3597781126135398,-0.9328534160468647,0,
15.35999999999989,-0.9398619919334706,0.3410499927152369,-0.3410499927152369,-0.9398619919334706,0,
15.37999999999989,-0.9464946650913156,0.3221853979521502,-0.3221853979521502,-0.9464946650913156,0,
15.39999999999988,-0.952748793292593,0.3031918744136927,-0.3031918744136927,-0.952748793292593,0,
15.41999999999988,-0.9586218883189466,0.2840770229760369,-0.2840770229760369,-0.9586218883189466,0,
15.43999999999988,-0.9641116175322708,0.2648484968202541,-0.2648484968202541,-0.9641116175322708,0,
15.45999999999988,-0.969215805445515,0.2455139989504533,-0.2455139989504533,-0.969215805445515,0,
15.47999999999988,-0.97393231489301,0.2260812528356327,-0.2260812528356327,-0.97393231489301,0,
15.49999999999988,-0.9782592142185165,0.2065580368975814,-0.2065580368975814,-0.9782592142185165,0,
15.51999999999988,-0.9821948439766849,0.1869521965677496,-0.1869521965677496,-0.9821948439766849,0,
15.53999999999988,-0.9857376304146765,0.1672715998193498,-0.1672715998193498,-0.9857376304146765,0,
15.55999999999988,-0.9888861586301609,0.1475241506654839,-0.1475241506654839,-0.9888861586301609,0,
15.57999999999988,-0.9916391737558037,0.1277177865910471,-0.1277177865910471,-0.9916391737558037,0,
15.59999999999988,-0.9939955821437526,0.1078604759846327,-0.1078604759846327,-0.9939955821437526,0,
15.61999999999988,-0.9959544525501255,0.08796021557043639,-0.08796021557043639,-0.9959544525501255,0,
15.63999999999988,-0.9975148923097168,0.06802473667937017,-0.06802473667937017,-0.9975148923097168,0,
15.65999999999988,-0.9986762827398991,0.0480620482023693,-0.0480620482023693,-0.9986762827398991,0,
15.67999999999988,-0.9994382033229842,0.02808025467632412,-0.02808025467632412,-0.9994382033229842,0,
15.69999999999988,-0.9998003540150289,0.00808737000631498,-0.00808737000631498,-0.9998003540150289,0,
15.71999999999988,-0.9997625991240363,-0.01190858566437675,0.01190858566437675,-0.9997625991240363,0,
15.73999999999988,-0.9993249682691074,-0.03189958904719534,0.03189958904719534,-0.9993249682691074,0,
15.75999999999988,-0.998487657339592,-0.05187761680123752,0.05187761680123752,-0.998487657339592,0,
15.77999999999988,-0.9972510294542386,-0.07183464862617914,0.07183464862617914,-0.9972510294542386,0,
15.79999999999988,-0.9956153752527325,-0.09176299465674836,0.09176299465674836,-0.9956153752527325,0,
15.81999999999988,-0.9935814411393329,-0.1116545880355613,0.1116545880355613,-0.9935814411393329,0,
15.83999999999988,-0.9911500972320899,-0.131501436739617,0.131501436739617,-0.9911500972320899,0,
15.85999999999988,-0.9883223395441139,-0.151295625026409,0.151295625026409,-0.9883223395441139,0,
15.87999999999987,-0.9850993303821619,-0.1710292633818935,0.1710292633818935,-0.9850993303821619,0,
15.89999999999987,-0.9814823989969428,-0.1906944920295902,0.1906944920295902,-0.9814823989969428,0,
15.91999999999987,-0.9774730422334187,-0.2102834844396846,0.2102834844396846,-0.9774730422334187,0,
15.93999999999987,-0.9730729251811084,-0.2297884508381295,0.2297884508381295,-0.9730729251811084,0,
15.95999999999987,-0.9682833107616085,-0.249201463418811,0.249201463418811,-0.9682833107616085,0,
15.97999999999987,-0.9631064373355036,-0.268514889765354,0.268514889765354,-0.9631064373355036,0,
15.99999999999987,-0.9575444176558935,-0.2877210523890026,0.2877210523890026,-0.9575444176558935,0,
16.01999999999987,-0.9515995046410036,-0.3068123150140818,0.3068123150140818,-0.9515995046410036,0,
16.03999999999987,-0.9452741112927723,-0.3257810921030305,0.3257810921030305,-0.9452741112927723,0,
16.05999999999987,-0.9385708107365658,-0.3446198521748667,0.3446198521748667,-0.9385708107365658,0,
16.07999999999987,-0.931492336260895,-0.3633211211236513,0.3633211211236513,-0.931492336260895,0,
16.09999999999987,-0.9240415182239969,-0.3818774311576552,0.3818774311576552,-0.9240415182239969,0,
16.11999999999987,-0.9162206169609906,-0.4002807494877,0.4002807494877,-0.9162206169609906,0,
16.13999999999987,-0.9080332254384355,-0.4185241204500596,0.4185241204500596,-0.9080332254384355,0,
16.15999999999987,-0.8994825976849621,-0.4366002289957361,0.4366002289957361,-0.8994825976849621,0,
16.17999999999987,-0.8905721321726007,-0.454501820331955,0.454501820331955,-0.8905721321726007,0,
16.19999999999987,-0.8813053709634086,-0.472221702471374,0.472221702471374,-0.8813053709634086,0,
16.21999999999987,-0.871685998856097,-0.4897527487812924,0.4897527487812924,-0.871685998856097,0,
16.23999999999987,-0.8617178425326603,-0.5070879005328587,0.5070879005328587,-0.8617178425326603,0,
16.25999999999987,-0.8514048845243269,-0.5242202178725173,0.5242202178725173,-0.8514048845243269,0,
16.27999999999987,-0.8407512924849507,-0.5411429808106021,0.5411429808106021,-0.8407512924849507,0,
16.29999999999987,-0.8297612841359616,-0.5578492532657241,0.5578492532657241,-0.8297612841359616,0,
16.31999999999987,-0.8184392563591485,-0.5743323102138586,0.5743323102138586,-0.8184392563591485,0,
16.33999999999986,-0.8067897451205057,-0.5905855120768692,0.5905855120768692,-0.8067897451205057,0,
16.35999999999986,-0.7948174246985985,-0.6066023075387988,0.6066023075387988,-0.7948174246985985,0,
16.37999999999986,-0.7825271069129311,-0.6223762363621609,0.6223762363621609,-0.7825271069129311,0,
16.39999999999986,-0.7699237403523125,-0.6379009322042289,0.6379009322042289,-0.7699237403523125,0,
16.41999999999986,-0.7570123349317294,-0.6531702789985614,0.6531702789985614,-0.7570123349317294,0,
16.43999999999986,-0.743797970647779,-0.6681783941784611,0.6681783941784611,-0.743797970647779,0,
16.45999999999986,-0.7302860744254888,-0.6829190605586176,0.6829190605586176,-0.7302860744254888,0,
16.47999999999986,-0.7164820994735316,-0.6973863869847023,0.6973863869847023,-0.7164820994735316,0,
16.49999999999986,-0.7023916274020063,-0.7115745995530226,0.7115745995530226,-0.7023916274020063,0,
16.51999999999986,-0.6880203672015143,-0.7254780449394909,0.7254780449394909,-0.6880203672015143,0,
16.53999999999986,-0.6733741542222319,-0.739091193728594,0.739091193728594,-0.6733741542222319,0,
16.55999999999986,-0.6584589491529884,-0.7524086437423636,0.7524086437423636,-0.6584589491529884,0,
16.57999999999986,-0.6432803426196749,-0.7654250237928057,0.7654250237928057,-0.6432803426196749,0,
16.59999999999986,-0.6278441051575241,-0.7781351079901232,0.7781351079901232,-0.6278441051575241,0,
16.61999999999986,-0.6121568183386611,-0.7905339463969685,0.7905339463969685,-0.6121568183386611,0,
16.63999999999986,-0.5962247694093304,-0.802616645924483,0.802616645924483,-0.5962247694093304,0,
16.65999999999986,-0.580054344684475,-0.8143784531031498,0.8143784531031498,-0.580054344684475,0,
16.67999999999986,-0.5636520273653634,-0.8258147571778286,0.8258147571778286,-0.5636520273653634,0,
16.69999999999986,-0.547024395357216,-0.8369210932027901,0.8369210932027901,-0.547024395357216,0,
16.71999999999986,-0.530178119086832,-0.8476931451367505,0.8476931451367505,-0.530178119086832,0,
16.73999999999986,-0.5131197603461559,-0.8581260051727637,0.8581260051727637,-0.5131197603461559,0,
16.75999999999986,-0.4958561045008698,-0.86821542678686,0.86821542678686,-0.4958561045008698,0,
16.77999999999986,-0.478394134237349,-0.8779577378569123,0.8779577378569123,-0.478394134237349,0,
16.79999999999986,-0.4607408170476841,-0.8873490575342716,0.8873490575342716,-0.4607408170476841,0,
16.81999999999985,-0.442903195510823,-0.8963856449674721,0.8963856449674721,-0.442903195510823,0,
16.83999999999985,-0.4248883847548507,-0.9050639010689828,0.9050639010689828,-0.4248883847548507,0,
16.85999999999985,-0.4067035699192694,-0.9133803702819554,0.9133803702819554,-0.4067035699192694,0,
16.87999999999985,-0.388356003617279,-0.921331742346974,0.921331742346974,-0.388356003617279,0,
16.89999999999985,-0.3698530704784954,-0.9289146333570697,0.9289146333570697,-0.3698530704784954,0,
16.91999999999985,-0.3512021472209469,-0.9361260395735119,0.9361260395735119,-0.3512021472209469,0,
16.93999999999985,-0.3324106692261667,-0.9429631117937877,0.9429631117937877,-0.3324106692261667,0,
16.95999999999985,-0.3134861476070866,-0.9494230926108957,0.9494230926108957,-0.3134861476070866,0,
16.97999999999985,-0.2944361500268394,-0.955503372941373,0.955503372941373,-0.2944361500268394,0,
16.99999999999985,-0.2752682982565046,-0.9612014934779386,0.9612014934779386,-0.2752682982565046,0,
17.01999999999985,-0.255990265732854,-0.966515146142137,0.966515146142137,-0.255990265732854,0,
17.03999999999985,-0.2366097751160983,-0.9714421755369809,0.9714421755369809,-0.2366097751160983,0,
17.05999999999985,-0.2171345426267589,-0.975980612662609,0.975980612662609,-0.2171345426267589,0,
17.07999999999985,-0.1975723983502695,-0.9801286019585833,0.9801286019585833,-0.1975723983502695,0,
17.09999999999985,-0.1779311949416629,-0.9838844566201252,0.9838844566201252,-0.1779311949416629,0,
17.11999999999985,-0.1582188182562769,-0.9872466521258042,0.9872466521258042,-0.1582188182562769,0,
17.13999999999985,-0.1384431900012152,-0.9902138246023199,0.9902138246023199,-0.1384431900012152,0,
17.15999999999985,-0.1186122652307821,-0.992784772314919,0.992784772314919,-0.1186122652307821,0,
17.17999999999985,-0.09873402984191663,-0.9949584571578124,0.9949584571578124,-0.09873402984191663,0,
17.19999999999985,-0.0788164898120195,-0.996734006652476,0.996734006652476,-0.0788164898120195,0,
17.21999999999985,-0.05886721204580033,-0.9981107435242348,0.9981107435242348,-0.05886721204580033,0,
17.23999999999985,-0.03889448311676243,-0.9990881157702541,0.9990881157702541,-0.03889448311676243,0,
17.25999999999985,-0.018906321710492,-0.9996657587355768,0.9996657587355768,-0.018906321710492,0,
17.27890991210922,-6.023139717106584e-07,-0.9998337928260275,0.9998337928260275,-6.023139717106584e-07,0,
17.27891052246078,7.902263410388854e-09,-0.9998337982496313,0.9998337982496313,7.902263410388854e-09,1,
17.27999999999984,0.001089304108972888,-0.9998332048485321,0.9998332048485321,0.001089304108972888,1,
17.29999999999984,0.02108400198299095,-0.999611469678364,0.999611469678364,0.02108400198299095,1,
17.31999999999984,0.04106891209005584,-0.9989899683211833,0.9989899683211833,0.04106891209005584,1,
17.33999999999984,0.06103712268975608,-0.9979689594805341,0.9979689594805341,0.06103712268975608,1,
17.35999999999984,0.08098085314590298,-0.9965488575523569,0.9965488575523569,0.08098085314590298,1,
17.37999999999984,0.1008927931213973,-0.9947302030956949,0.9947302030956949,0.1008927931213973,1,
17.39999999999984,0.1207650396856143,-0.9925137171175151,0.9925137171175151,0.1207650396856143,1,
17.41999999999984,0.1405898092466224,-0.9899002286867249,0.9899002286867249,0.1405898092466224,1,
17.43999999999984,0.1603589878479363,-0.9868906014564516,0.9868906014564516,0.1603589878479363,1,
17.45999999999984,0.1800641330806136,-0.983486223801322,0.983486223801322,0.1800641330806136,1,
